path,label,low_frac,high_frac,mean_flatness,high_flat_frame_frac,peak_count,rhythmic,freq_unnatural,noise_like,too_short
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\250530_0461_17_54_32.wav,1,0.892712152620218,1.127162105998765e-07,1.3537285781239916e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\250708_0524_19_36_25.wav,1,0.8647560328382309,4.8732157633761535e-08,1.1925139098423188e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\250708_0524_19_36_50~2.wav,1,0.8626961984435976,5.960654360108812e-07,8.469322132498291e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\250708_0524_19_49_20~1.wav,1,0.9350478666708509,5.18522817370446e-08,3.767032197288245e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\250708_0524_19_50_00~1.wav,1,0.9001893731179444,8.449009249315346e-08,1.396245696838605e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\250708_0524_19_50_20~1.wav,1,0.9284841179703835,1.9480048140102302e-08,9.69100639736098e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\250708_0524_19_50_30~1.wav,1,0.83910647843913,4.1561760731376986e-08,1.3664417153336217e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\250708_0524_19_51_15~2.wav,1,0.8300832953194424,4.984569636366635e-08,4.8568470134569e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\250708_0524_19_51_45~1.wav,1,0.8798945748617403,4.673188699317027e-07,9.034461179169284e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\250708_0524_19_51_50~2.wav,1,0.8753892882535756,4.193885586810889e-08,1.3583836278030503e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0000.wav,1,0.302658612714167,0.0002741208941964386,2.4404713258263655e-05,0.0,3,1,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0001.wav,1,0.30256112649515743,0.000272083204563199,2.2467427697847597e-05,0.0,9,1,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0004.wav,1,0.29367365259418354,0.0003389632436684612,2.7849555408465676e-05,0.0,6,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0005.wav,1,0.36626233055247576,0.0005471258340125915,2.3820310161681846e-05,0.0,3,1,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0006.wav,1,0.3058410124138971,0.00048541435681394437,2.825219235091936e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0007.wav,1,0.24248585585514132,0.0003438026113568021,3.1014853448141366e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0009.wav,1,0.3339710770006518,0.0003846638780380059,2.1693307644454762e-05,0.0,10,1,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0010.wav,1,0.2795465768076632,0.0003754187871370832,2.9969380193506368e-05,0.0,5,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0013.wav,1,0.3153461073409544,0.0003633914791391583,2.6563202482066117e-05,0.0,3,1,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0014.wav,1,0.3221166502800244,0.00034251185049970066,2.714514448598493e-05,0.0,4,1,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0017.wav,1,0.29581733002423805,0.00035721572914813946,2.731869426497724e-05,0.0,5,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0019.wav,1,0.2985549041016926,0.0003891194445393369,2.938088437076658e-05,0.0,6,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0020.wav,1,0.3125503333497391,0.000374953117242792,2.895369107136503e-05,0.0,3,1,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0022.wav,1,0.26536574385937883,0.0003349148146992886,2.9189803171902895e-05,0.0,3,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0023.wav,1,0.2665211229518993,0.0003009445507619421,2.631780989759136e-05,0.0,2,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0025.wav,1,0.30150272982089493,0.000307701066663757,2.511862294340972e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0027.wav,1,0.24975690288382835,0.00027565945515168857,2.4710774596314877e-05,0.0,4,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0029.wav,1,0.2820242698091337,0.00029986442591445654,2.355955984967295e-05,0.0,7,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0030.wav,1,0.2916107488099981,0.00034872127408829993,2.427784238534514e-05,0.0,3,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0033.wav,1,0.23540557858721028,0.0002837655946205851,3.0883973522577435e-05,0.0,7,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0037.wav,1,0.2718754481162699,0.00030220439440377703,2.509187106625177e-05,0.0,4,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0038.wav,1,0.30277449659808847,0.0003411197483725714,2.5303697839262895e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0039.wav,1,0.26106359520436484,0.0004151729463871853,2.921876875916496e-05,0.0,2,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0040.wav,1,0.2134999256954191,0.0003207766017246261,3.307284714537673e-05,0.0,5,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0043.wav,1,0.30056297121754133,0.00042000637209850446,3.227753040846437e-05,0.0,4,1,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0045.wav,1,0.2583294674748344,0.00031315878653495794,2.5476692826487124e-05,0.0,2,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0048.wav,1,0.305887543850187,0.0003312552405599455,2.7474903617985547e-05,0.0,3,1,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0049.wav,1,0.3034390454895969,0.0003789259836276748,2.9908856959082186e-05,0.0,4,1,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0050.wav,1,0.29359326561584637,0.00037698422481744154,3.0718540074303746e-05,0.0,5,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0051.wav,1,0.31119091921605396,0.0003520664005712907,2.355810829612892e-05,0.0,4,1,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0052.wav,1,0.27000938486000553,0.00031084283993268615,3.0284340027719736e-05,0.0,3,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0055.wav,1,0.2892195148663214,0.0003051345877216587,2.5998384444392286e-05,0.0,5,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0057.wav,1,0.32930592586581686,0.0002848454126450769,1.8804184946930036e-05,0.0,5,1,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0058.wav,1,0.2824994728422601,0.0002919085167800509,2.637968100316357e-05,0.0,3,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0059.wav,1,0.30820746553548656,0.0003253017481591147,2.7639849577099085e-05,0.0,3,1,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0060.wav,1,0.35424890234926865,0.00028673406155545536,2.0641859009629115e-05,0.0,4,1,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0062.wav,1,0.3133684830268798,0.0003053240183284255,2.4337155991815962e-05,0.0,3,1,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0064.wav,1,0.2825102057848739,0.0002907697756922602,2.4121916794683784e-05,0.0,4,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0065.wav,1,0.31552676329550494,0.0003217535133355853,2.506278542568907e-05,0.0,4,1,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0066.wav,1,0.275516721250817,0.0002776477813912888,2.2719115804648027e-05,0.0,3,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0067.wav,1,0.25670987739341866,0.00025660246237362336,2.5739447664818726e-05,0.0,4,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0068.wav,1,0.25923767053527835,0.00025118462567198417,2.4586541258031502e-05,0.0,5,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0070.wav,1,0.2724119592523513,0.0002946084686878367,2.7354033591109328e-05,0.0,4,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0071.wav,1,0.29785091886190806,0.00035033387163012575,2.637905527080875e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0072.wav,1,0.3152274547977889,0.00034933375393599275,2.2001502657076344e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0073.wav,1,0.26347195245275407,0.00025512993663309166,2.3254782718140632e-05,0.0,6,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0074.wav,1,0.2594564553597334,0.00025250854811524094,2.097385367960669e-05,0.0,3,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0075.wav,1,0.2936340530298459,0.0002793347311019322,2.0175750250928104e-05,0.0,5,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0076.wav,1,0.3385124336681509,0.0003472733653993182,1.5041186998132616e-05,0.0,11,1,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0077.wav,1,0.289151368920391,0.0003077214023667548,1.966216223081574e-05,0.0,3,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0081.wav,1,0.292688357834381,0.0002627166176865194,2.005839633056894e-05,0.0,12,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0084.wav,1,0.2304901176932213,0.00024966601894244706,1.8690832803258672e-05,0.0,6,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0085.wav,1,0.22122731565482406,0.0002331994669394629,2.0380386558827013e-05,0.0,21,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0088.wav,1,0.315751631596587,0.00030405482110389733,1.82304374902742e-05,0.0,4,1,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0089.wav,1,0.24282184935085932,0.00028363733008233706,1.6044888980104588e-05,0.0,8,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0090.wav,1,0.2944187017419534,0.0003022761494369184,1.820231591409538e-05,0.0,3,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0093.wav,1,0.2488755334368106,0.00028435006686560474,1.5622579667251557e-05,0.0,4,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0094.wav,1,0.2812386251375827,0.00034814403324137243,1.5746112694614567e-05,0.0,4,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0095.wav,1,0.26683984873934335,0.0003388350512892257,2.197562025685329e-05,0.0,2,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0096.wav,1,0.29163219792137196,0.00036872933692623955,2.6661202355171554e-05,0.0,7,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0099.wav,1,0.24424545117287683,0.0002754677025188877,2.6798283215612173e-05,0.0,12,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0100.wav,1,0.24449864187135684,0.00031702224200273846,3.1221454264596105e-05,0.0,4,1,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0106.wav,1,0.4549749786232844,0.0005960785455880955,3.3655833249213174e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0107.wav,1,0.42835087073941175,0.0006234917605602708,4.5864486310165375e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0111.wav,1,0.45600279572362035,0.00033612090810457225,2.280637636431493e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0112.wav,1,0.4849727462384858,0.0004161022609574658,1.881004573078826e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0115.wav,1,0.3968948158894212,0.00041266442684130983,2.8022406695527025e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0116.wav,1,0.4869671485895623,0.0004243650418977839,2.0912641048198566e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0120.wav,1,0.48441738449856964,0.000691390244041023,5.353346568881534e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0124.wav,1,0.4330852502536894,0.001203271984919681,0.00010573063627816737,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0125.wav,1,0.42980561492147806,0.0017058280910173355,0.00018142782209906727,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0127.wav,1,0.5481830450346045,0.0005534789270656816,3.1045601645018905e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0129.wav,1,0.5497094341908706,0.0002608991402925064,3.1688363378634676e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0130.wav,1,0.5310086826058663,0.0008909711782374491,6.0186062910361215e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0132.wav,1,0.5712437574707605,0.00026783662768220133,1.7100417608162388e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0133.wav,1,0.46731950320816507,0.0005381552558954251,3.7703321140725166e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0134.wav,1,0.48599495377576235,0.00040176995538088525,2.3450185835827142e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0135.wav,1,0.44475274241802076,0.00048036868357763943,3.859502976411022e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0136.wav,1,0.46797206236147726,0.000668507376487512,4.274076854926534e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0138.wav,1,0.5786141157419656,0.0003009245159925687,1.1712330888258293e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0141.wav,1,0.5109853140391326,0.00038731027187070973,3.0467748729279265e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0143.wav,1,0.5495378501073572,0.00018734731830341515,1.1217484825465363e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0144.wav,1,0.5663714348594805,0.00026836364702464624,1.9733897715923376e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0145.wav,1,0.5250702883700132,0.0004753234207387165,2.255124127259478e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0146.wav,1,0.5491419357763441,0.00028957597224874725,1.790266833268106e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0148.wav,1,0.5278648387264295,0.0003310627465735332,1.3829611816618126e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0149.wav,1,0.4757337855824831,0.0004363064844717816,2.6084182536578737e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0152.wav,1,0.4888887194422759,0.0005073701415686676,3.1290754122892395e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0156.wav,1,0.4730520846490209,0.0003550081957692616,4.278001870261505e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0160.wav,1,0.6074333288262664,0.00020373742568839066,1.015752786770463e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0161.wav,1,0.5778778158718908,0.0003151564146969993,1.6263515135506168e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0162.wav,1,0.4484424803289038,0.0005805095097099879,3.9783059037290514e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0164.wav,1,0.5952101395247636,0.0002860879466614492,1.075382260751212e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0166.wav,1,0.5034245962804019,0.0001865925930985725,1.3218399544712156e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0168.wav,1,0.4923392289614633,0.00024417705384559263,1.8304261175217107e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0170.wav,1,0.4779580732719246,0.00016802241043496887,1.9601340682129376e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0175.wav,1,0.5298682268735732,8.45320135241528e-05,8.38532650959678e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0176.wav,1,0.499941007809795,0.00013292450110988252,1.3389556443144102e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0177.wav,1,0.4598004743838902,0.0001021997421757315,1.1746306881832425e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0179.wav,1,0.5213303747022986,0.00016816212979144262,8.934548532124609e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0182.wav,1,0.39866451193423263,0.0002539797137935042,3.0791255994699895e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0183.wav,1,0.41178278416287056,0.00037286304750212563,4.0247668948723e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0188.wav,1,0.5116618709097416,0.00016069997682256252,9.359586329082958e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0189.wav,1,0.47673960399673276,0.00019688617753340956,1.3515744285541587e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0191.wav,1,0.2908779707214906,0.0004626809961158942,4.844414797844365e-05,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0194.wav,1,0.5576804619373483,5.2818178083540496e-05,7.570552497782046e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0196.wav,1,0.46403632941876605,0.0003583366270621165,3.511611794237979e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0197.wav,1,0.4284323447256338,0.0006156911588307722,4.1601302655180916e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0202.wav,1,0.49584955443061607,0.0016407684192768968,7.65988661441952e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0203.wav,1,0.5373529310215265,0.0009320788366235775,6.029613723512739e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0204.wav,1,0.611189843402849,0.0003319999880843844,2.2990398065303452e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0205.wav,1,0.5326709428704659,0.0005709812323450807,3.5701643355423585e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0216.wav,1,0.5013654961357417,0.0005988900266066579,4.318952051107772e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0218.wav,1,0.5666867070836411,0.0001402233093852054,9.674562534200959e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0219.wav,1,0.5264356627712495,0.00023632549942669836,1.7723719793139026e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0220.wav,1,0.5161895403645116,0.0002280748752076403,1.4042260772839654e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0226.wav,1,0.5482089681868164,0.00027779290481126027,1.3619147466670256e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0227.wav,1,0.5513955268187086,0.00017255369423074254,1.1772028301493265e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0229.wav,1,0.5411287597680444,0.0001001114807874547,8.996433280117344e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0234.wav,1,0.5267820295697083,0.00041065422223346133,2.7154521376360208e-05,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\anthro\home_improvement\pure\home_improvement_0237.wav,1,0.7441369716913384,3.5393894507122566e-05,1.7387583284289576e-07,0.0,2,1,1,0,0
